Review Provider,Review ID,Review Content,Review Score,Review Time
Booking.com,763207814,"
 We liked pretty much everything about this place. The building was grand, the staff were friendly and service minded. The room was beautiful and modern, and the food was top notch. We ate both at their breakfast buffet, their marble + grain restaurant, and ordered some room service for lunch. It was all great tasting and well prepared.

They also take security very seriously. They check everyone who enters the hotel, so we felt very safe.

We also received a free room upgrade, which we didn't expect, but was very much appreciated. 

Thank you for making our stay in Cebu so memorable, Hotel Bai.
 ",10.0,2024-01-15T14:50:43+07:00
Booking.com,763207859,"
 Very good breakfast, lots of options.
 All good.",8.0,2024-01-13T13:20:34+07:00
Booking.com,763207932,"
 
 That take a 4 k deposit on the spot for the rooms I have not received a refund yet  they should tell u that it doesn’t get refunded on the spot they way u give it to them not happy",5.0,2024-01-13T06:25:05+07:00
Booking.com,763207803,"
 Comfortable rooms, delightful and excellent staff. 
Breakfast buffet was outstanding and was included in the room price.
 Bad location, in a building site not near anything. 
‘Deluxe’ room looked out over air condition towers, ie zero view. 
Food in two of the restaurants we ate in was expensive and really embarrassingly bad quality. Motorway service station level food.",5.0,2024-01-12T07:31:01+07:00
Booking.com,763207907,"
 We like the friendly staff, hotel is nice and breakfast has a lot of choices..
 Nothing..",10.0,2024-01-11T01:33:16+07:00
Booking.com,763207912,"
 Cleanliness and property
 No rooms with multiple beds for bigger family groups",10.0,2024-01-10T16:37:36+07:00
Booking.com,763207930,"
 We loved the Bai hotel! The beds are amazing, so are the provided toiletteries, the (room) service and the staff is sooooo We were here for new years and enjoyed the party on the rooftop: Amazing band which is the houseband once a week it seems, South Vibe! The pool(bar) so nice and the breakfast buffet... O damn it was so good and all fresh. Usually we don't stay in luxury hotels, but this was so good and so worth the money!!
There is a mall nearby and if you would want to go into town, you can take a taxi or Grab!

Would recommend if you want time to relax and feel like a million bucks. We already visited a few days later as we loved it so much!
 ",10.0,2024-01-10T13:50:44+07:00
Booking.com,763207879,"
 Breakfast...
Staff...
 Mold everywhere and smelly of mold",3.0,2024-01-10T01:36:54+07:00
Booking.com,763207916,"
 I like all the staff, they were so accommodating with our needs and very approachable. I really appreciate ahow you trained your staff very well. Keep up the good work.
 None",10.0,2024-01-09T14:52:20+07:00
Booking.com,763207875,"
 The staff are excellent here . Friendly and helpful in all areas .
Good breakfast selection and service .
The pool was clean 
The suite room on the 19th floor was worth every penny spent and  value for money .
 The fact I was late checking in and couldn't stay another night . I can't fault it .",10.0,2024-01-08T08:30:23+07:00
Booking.com,763207981,"
 New, clean, stylish. Comfortable rooms.
 ",8.0,2024-01-07T23:44:41+07:00
Booking.com,763207823,"
 Nice and clean. value for money
 Long waiting time for check in and check out",7.0,2024-01-07T06:11:13+07:00
Booking.com,763207946,"
 Very friendly staff and the rooms were very clean. 
Wonderful rooftop bar and pool
 No cushions for sunbeds, chairs at the rooftop bar",8.0,2024-01-05T12:00:59+07:00
Booking.com,763207967,"
 Superb location - 20 min to airport. 15 min to seaport for island hopping. Staff are very friendly.
 Rooms are a bit dated. Included Breakfast buffet, but food selection was average",8.0,2024-01-04T05:36:07+07:00
Booking.com,763207984,"
 I loved the warm greetings from staff and the relaxing scent in the lobby and hallways. The kiddie pool is the best kiddie pool we've tried so far. It was the perfect depth for my kids and away from direct sunlight in the afternoon.
 There was a slight leak in the bathroom. It seemed like there was no exhaust vent. And the kids playroom was hot and filled with mosquitoes.",8.0,2024-01-03T18:25:34+07:00
Booking.com,763207963,"
 clean hotel and delicious food
 had a long wait time to reach in room dining, but understandable because it was new years",8.0,2024-01-02T07:35:35+07:00
Booking.com,763207975,"
 Everyone in the Bai hotel was sensational the staff, receptionist, waiters, chefs and everyone.
 ",10.0,2024-01-02T03:25:24+07:00
Booking.com,756268593,"
 Nothing
 A huge impersonal souless place !",4.0,2023-12-31T14:07:52+07:00
Booking.com,756268583,"
 I like the place and accommodation . It was a high standard hotel . We would love to come back here.
 ",10.0,2023-12-31T09:11:55+07:00
Booking.com,756268599,"
 A very good hotel in Mandaue City that is 15 minutes from the airport by taxi, has a huge breakfast spread, an awesome bar on the 21st floor with a pool, an excellent gym, and perhaps one of the best Christmas trees in Cebu island.
Breakfast has a lot of variety with local sweets and regular Indian/Korean/Japanese stations. We loved the mangoes!
A shopping mall across the road has a good selection of restaurants, shops, and a supermarket. 
The pool bar on the 21st floor is a highlight of this hotel with fabulous views all day.
 There is nothing to dislike here. 
The breakfast area was jam-packed with people on Christmas day but we still managed to get a seat in the restaurant.
The Wi-Fi can be slow if you watch a lot of videos.",10.0,2023-12-31T04:33:07+07:00
Booking.com,756268722,"
 Such a friendly staff all the way from admin to all the other patrons.
Absolutely fantastic facilities everything you could possibly need is at the hotel , great restaurants, pool bar is also very enjoyable especially Jayson very friendly and always accommodating us to make sure our stay is comfortable.
The Gym here is also great , very modern and fully equipped.
 ",10.0,2023-12-30T11:42:11+07:00
Booking.com,756268567,"
 Great service and fabulous hotel.
 ",10.0,2023-12-29T08:40:50+07:00
Booking.com,756268697,"
 It was my second time in this hotel. There I liked it much more than the first time. It is located close to a shopping center, but this is not really fancy. Otherwise you need a taxi to get around.
What I liked most was the staff. This time everybody was so friendly.
Also the breakfast was very good. Again with very friendly and efficient staff.
 All good",10.0,2023-12-28T14:44:37+07:00
Booking.com,756268640,"
 Fruit selection was good at breakfast. Japanese restaurant was good as well as the pool restaurant selection. Hotel staff were nice and friendly.
 Clogged drains, no hot water, bad ventilation in room. Asked 3 times for something to be done about the drain but wasn’t fixed for entire stay. Breakfast was included but not much of a quality selection compared to other hotels with similar rating. I expected more and I do not think the rating matches the hotel overall. I would rate it lower.",3.0,2023-12-28T14:32:44+07:00
Booking.com,756268674,"
 service level
 Food is pretty bland. Breakfast lunch and dinner",9.0,2023-12-28T13:08:26+07:00
Booking.com,756268630,"
 The room was nice, the buffet breakfast was amazing.
 The bathroom was quite mouldy",8.0,2023-12-24T04:16:20+07:00
Booking.com,756268677,"
 The property has a great view from the pool deck.  Breakfast was decent for the most part.  The staff is always excellent.
 First time I stayed in a suite on the 21st floor and there were complications with the AC unit constantly dripping onto the floor and making the floor wet.  Looked like there was a repair to the tiles in the bathroom wall that was not done properly.  For a suite room you expect more from the room itself and it just to seem to be problems constant.  I’ll know to take photos next time.",3.0,2023-12-23T21:15:14+07:00
Booking.com,756268719,"
 Good breakfast selection; cheerful staff; comfortable beds. Flexible early check-in policies.
 Early checkout policies.",9.0,2023-12-23T16:04:04+07:00
Booking.com,756268680,"
 Excellent buffet breakfast selections with local, western, Japanese, and Korean food.
 ",10.0,2023-12-22T14:51:10+07:00
Booking.com,756268724,"
 Quality service and clean room. We stayed here countless times
 ",10.0,2023-12-22T11:53:37+07:00
Booking.com,756268571,"
 Infinity pool, gym,  Gomel was clean
 It was too busy, very loud children screaming both nights until midnight, very loud people in the corridors, unable to use the rooftop bar as there was parties, unable to use the pool after check out. As much as there is a huge breakfast buffet it’s very overwhelming as it’s so big. Receptionists was not interested in our complaint when leaving.",5.0,2023-12-21T10:33:05+07:00
Booking.com,756268689,"
 Nice hotel
 ",10.0,2023-12-21T00:36:33+07:00
Booking.com,756268695,"
 Lovely stay in a clean and comfortable hotel. We enjoyed the rooftop bar, the cocktails and service were fantastic and live music was enjoyable.
 Nothing.",9.0,2023-12-20T11:27:43+07:00
Booking.com,756268653,"
 The staff was exceptional.
 There was a musty smell in the room and some leaking water behind the toilet.",6.0,2023-12-19T23:09:44+07:00
Booking.com,751959719,"
 Everything was great.
 I was wearing a shirt with wide sleeves and he wasn't a vest, but the breakfast waiter didn't want me to enter. After explaining clearly, they wanted to assign a seat to me. But within three minutes, he asked for a replacement. Although the breakfast seemed to have a lot of options, the basic coffee was not consistently available. For those who don't like the big party style breakfast environment, I suggest you go to the cafe downstairs. Croissants and coffee are good.",9.0,2023-12-18T11:41:24+07:00
Booking.com,751959658,"
 Huge breakfast buffet, rooftop view, classic hotel with professional staff.
 Room was a bit stuffy.",8.0,2023-12-17T15:29:53+07:00
Booking.com,751959688,"
 Room was cozy
 Too small waiting area at the lobby.",8.0,2023-12-17T08:45:32+07:00
Booking.com,751959666,"
 Good customer services, staffs are friendly and foods are very good.
 ",10.0,2023-12-15T14:34:48+07:00
Booking.com,751959678,"
 How friendly and accommodating the staff are, the amazing breakfast buffet, the nice lobby, location-wise, clean rooms.
 Only thing to suggest is an exhaust fan in the bathroom.",10.0,2023-12-12T19:46:02+07:00
Booking.com,751959682,"
 The Breakfast. Haha… and everything else within, but the catering and their restaurant… Oh, gosh! Wish every hotel would have the same care to their customers. Freshly baked bread, danish every morning. Everything was so nyumi. Now the rooms: bed comfy, view is spectacular and the roof top bar is a bonus! On top the staff have sent their way to surprise me for my birthday. Bali hotel so far is one of the best I’ve visited in a long time.
 I have nothing to complain about!",10.0,2023-12-12T12:59:05+07:00
Booking.com,751959697,"
 Breakfast buffet was really good with a lot of options
 My mattress was pretty hard and not very comfortable.",8.0,2023-12-11T13:14:09+07:00
Booking.com,751959669,"
 Close by a shopping mall
The location was great to get to the airport the next day
Room was great size, amenities in room were great, shower was great. 
Pool on the rooftop
 Efficiency with checking and checking out, very long queues and a lot of time.
Was disappointed when I released the booking fee didn’t include the taxes and made it more expensive than I expected 
Pool was very loud, full of children.
Honestly, the breakfast was tooooo big, too much choice and didn’t realise, so if you are in a rush in the morning it’s not worth the costs.",8.0,2023-12-11T06:29:01+07:00
Booking.com,751959741,"
 The staff were very friendly, helpful and accommodating. Facilities are top-notch with beautiful views of the city.
 I found the bed to be too stiff for my liking, the bar fridge was not cold enough, and the location was a bit far from city amenities, although you can easily hail taxis with the help of the hotel staff at the front entrance.",10.0,2023-12-11T02:34:01+07:00
Booking.com,751959711,"
 
 We didn't like it when the card wasn't able to function while we were inside the elevator.",9.0,2023-12-09T07:06:28+07:00
Booking.com,751959672,"
 Clean, impressive and impeccable service. First contact at checkin was April, very efficient and friendly. Everyone greets you and on vacating my room I overheard the housekeeping lady singing to herself. I will make excuses to stay at Bai again.
 Nothing at all",10.0,2023-12-09T03:26:18+07:00
Booking.com,751959642,"
 Bkfast was good.
Bed was comfortable. 
The weighing scale in the room is an exceptional provision. It helped me with my check in luggages.
 Same as  with all the 6 hotels I stayed in CeBU during my 3 week vacation,  shower drainage is poor, shower floor floods.",7.0,2023-12-07T02:21:22+07:00
Booking.com,746407325,"
 overall
 none",10.0,2023-12-01T23:10:46+07:00
Booking.com,746407321,"
 Facilities and Breakfast. Staff are very helpful.
 The location but it's alright.",9.0,2023-11-30T13:39:36+07:00
Booking.com,746407329,"
 
 I feel it’s rude when staffs took the plate while guest is still doing it/eating.  Staff interrupted guests while elating, asking about food settlement.  Food variety is repeating to all corners. I ordered and paid coffee , the content is only half cup. The  websites says the sizes of the beds but it was different in actual.  I feel disappointed and because of that, I decided to check out very early. I didn’t enjoy my stay and I didn’t met my expectations as per your website as well as vacation plans in Cebu. I feel bad on my first time experienced @ Bai hotel!",1.0,2023-11-29T04:31:09+07:00
Booking.com,746407246,"
 Clean and comfortable
 Kind of small room",9.0,2023-11-28T13:22:14+07:00
Booking.com,746407295,"
 The place was great. The was great too
 ",10.0,2023-11-26T12:41:24+07:00
Booking.com,746407279,"
 The stay was confortable, the swimming pool at the last floor really cool.
Breakfast amazing 🤩
 ",9.0,2023-11-23T14:10:04+07:00
Booking.com,746407250,"
 Really loved this hotel. Very modern but still very filipino. My family really enjoyed the breakfast buffet and the rooftop pool - amazing view of Mandaue. Bed was comfortable, bathroom was spacious. Staff was fantastic and very accommodating, I could never forget Gian from reception, and the staff from the rooftop pool/bar especially the two staff (man and woman) from Iligan City whose name I unfortunately have forgotten but not their hospitality.
 Nothing :)",10.0,2023-11-20T00:00:47+07:00
Booking.com,746407263,"
 The true value of this property is in it’s amazing staff..  from the security staff, to the concierge.. to the servers, the cleaners, everyone has a smile on their face, everyone makes you feel absolutely welcome..  I have never been treated so good at any resort in the world. I almost don’t like to single to staff members out because they are also incredible. But Vince and Venus went above and beyond, even though they are on a team of complete Rockstars. I appreciate both of them very much.
 The only thing I did not like about the property was with pillows, many of these hotels are moving towards these type of pillows that feel like they have air in them.. they are soft to the touch, but in my opinion, difficult to sleep on. My neck sore for 24 hours. I called to see if they had some different type of pillows. Housekeeping immediately requested to come and change them all, but I asked them if they are different or the same. And they told me all pillows are the same. This doesn’t seem like a big deal for most people, but I can tell you that my jacket wrapped up in a towel was more comfortable than these pillows. Management needs to change them immediately. I would’ve continued to stay at this hotel if it was not for this. I will come back, but only because of the staff. I will obviously have to bring my own pillow.",8.0,2023-11-19T00:00:49+07:00
Booking.com,746407343,"
 A luxurious blessing in disguise: I mistakenly took an old convention center to be the venue of a natcon, and booked a good hotel nearest it. Short story- venue was in a diff location, further inside the city center. Turned out that “mistake” will give us a luxurious respite, we didn’t think we needed. From the beddings 🥰, room😍 and amenities, buffet breakfast 😋 — all ⭐️⭐️⭐️⭐️⭐️
They were very patient to assist in my internet connection needS too! Their Executive Lounge was just perfectly conducive for meetings not only inperson but online! bai Hotel Cebu went above and beyond! Salamat kaayo! Highly recommended! ❤️
 None, everything was superb!!",10.0,2023-11-18T15:39:24+07:00
Booking.com,741400119,"
 Everything about this hotel is top class. the breakfast is out of this world
 I have not one fault I can give",10.0,2023-11-18T03:19:30+07:00
Booking.com,741400032,"
 Very accessible. Malapit sa lahat!
 So Far! All good!",10.0,2023-11-17T06:41:50+07:00
Booking.com,741400014,"
 The pool and rooftop bar are AMAZING, nice shower and bed in the room as well + service was impeccable
 Nothing",10.0,2023-11-15T09:33:49+07:00
Booking.com,741400041,"
 Location is nearby to shopping and dining areas.
Rooms are clean and beds are comfortable with good air-condition. Staffs are great and assist us very well during our stay. Buffet was superb.
 Not air conditioned in the hallway on each floor.",9.0,2023-11-13T14:35:57+07:00
Booking.com,741400103,"
 Spacious rooms
 Stale smell in our room",9.0,2023-11-13T10:23:36+07:00
Booking.com,741400115,"
 Very good room, pool was also good (for family with kids). The breakfast buffet was also good since they have bacon and danggit. Also very near Parkmall (walking distance). The staff was very friendly. If you are looking for a hotel to celebrate then this is a hotel that I will recommend.
 The only thing I didn't like is the access to the parking lot. You have to go outside and into a separate elevator/stairs access.",9.0,2023-11-13T06:29:57+07:00
Booking.com,741400123,"
 The staff and restaurants on the property were AMAZING.
 Beds were a little stiff. Homeless village across the street was unfortunate to see.",10.0,2023-11-12T02:09:27+07:00
Booking.com,741400099,"
 staff and facilities
 nothing",9.0,2023-11-11T20:36:43+07:00
Booking.com,741400141,"
 Excellent facility, rooms and food!
 All great!",10.0,2023-11-11T19:00:03+07:00
Booking.com,741400107,"
 Excellent facilities, rooms and food!
 No criticism of property.  A must stay in Cebu City!",10.0,2023-11-11T18:59:09+07:00
Booking.com,741400131,"
 My daughter love the Infinity pool , staffs are very accommodating and helpful ,friendly and hotel are clean. Room AC working very GOOD.🥰
 Nothing",10.0,2023-11-11T10:15:21+07:00
Booking.com,741400058,"
 Location
 None",9.0,2023-11-10T00:30:51+07:00
Booking.com,741400062,"
 Place, buffets, staff
 Had to wait very long to get our luggage delivered to the room",9.0,2023-11-09T22:14:25+07:00
Booking.com,741400005,"
 While the food at the buffets is expansive and is quite tasty it's expensive, not user friendly and inconsistent.

The freestanding Wall Street Coffee and staff are a delight!
 Lack of customer service and sincerity with management following through and taking feedback in a positive manner and an opportunity to improve.
All they truly want to do is get you in, get your money and get you out so they  can take advantage of another weary traveler and generate turnover to to add to their bottom line.
Very disappointing experience and highly recommend choosing a different property.",3.0,2023-11-07T03:49:05+07:00
Booking.com,741400026,"
 Excellent facilities, rooftop pool and restaurants on site are pretty good if a little expensive. Staff very nice and helpful. Excellent buffet breakfast.
 Rooms are a little small - we booked a premier room which was the same as most standard rooms in other hotels",9.0,2023-11-06T06:23:41+07:00
Booking.com,741400081,"
 A very welcoming Hotel, I was completely impressed with their professionalism and customer service of all the staff. Pool bar was amazing with a relaxing ambiance overlooking the city.Buffet breakfast was sumptuous with a lot of choices.This hotel is highly recommended .
 None",10.0,2023-11-04T10:30:38+07:00
Booking.com,741400001,"
 Very fancy
 Nothing",10.0,2023-10-31T18:34:49+07:00
Booking.com,734190800,"
 There was an ATM. The room was clean, and I was able to sleep comfortably.
 The conditioner container was empty. I called for help and informed the representative that the conditioner was empty. They said it was OK, but it was never replaced. I was very disappointed.",6.0,2023-10-29T14:05:47+07:00
Booking.com,734190766,"
 I love the gym,pool restaurants and the services. Did not see a thing that I disliked from Bai hotel. The room was clean,great selection for breakfast and staffs are very professional and friendly.
 ",10.0,2023-10-29T11:16:48+07:00
Booking.com,734190777,"
 hotel location is very strategic. Its not far away from our meeting places. I loved that they have a self check in booth.
 None",9.0,2023-10-28T15:35:23+07:00
Booking.com,734190791,"
 Clean, friendly and kind staff, nice breakfast buffet.  Close to Mall
 Wifi sometimes slow, noise from outside the room sometimes.",10.0,2023-10-28T04:28:01+07:00
Booking.com,734190787,"
 Its my second time in this hotel .We came late for breakfast at 9am and we miss the sticky rice and sikwate, hot chocolate . I asked for it but the chef didn’t make no refills . I requested for champorado but they don’t serve it on that day it’s so frustrating.
 It could have been better if they refill foods if the customer requested it .",8.0,2023-10-27T18:19:30+07:00
Booking.com,734190783,"
 Everything❤️
 ",10.0,2023-10-24T21:01:33+07:00
Booking.com,734190743,"
 There food is so nice
 I like everything",10.0,2023-10-23T03:19:16+07:00
Booking.com,734190757,"
 Amazing staff! Quiros, Alcontin and Chan helped a lot to us during our stay. They are truly helpful and made our stay so comfortable. Thank you!
 ",10.0,2023-10-22T19:51:41+07:00
Booking.com,734190736,"
 The staff services is superb.
 ",9.0,2023-10-21T14:56:44+07:00
Booking.com,734190764,"
 Clean, accessible, tight security
 Staff promised putting us as priority once room is available and that we will be called. After 3pm no call. 

Too crowded and staff still needs to be trained in high pressure situations like high volume guests (convention, training and vacationing guests)",6.0,2023-10-19T05:41:38+07:00
Booking.com,734190740,"
 Excellent facility and food
 All good",10.0,2023-10-19T02:39:55+07:00
Booking.com,734190751,"
 Excellent facility and amenities
 All good",10.0,2023-10-19T02:38:23+07:00
Booking.com,734190768,"
 Nice facility and amenities
 All good!",10.0,2023-10-19T02:37:36+07:00
Booking.com,728251410,"
 Excellent service, cleanliness and location.
 Nothing.",10.0,2023-10-17T07:15:38+07:00
Booking.com,728251390,"
 Excellent m
 Bathroom needs face  washers very",8.0,2023-10-17T03:48:42+07:00
Booking.com,728251406,"
 This hotel exceeded my expectations for sure. The location near a nice mall and views of either the city or the waterfront were beautiful! Now, the staff, I mean all of them are incredibly friendly and respectful. Every time they saw a guest, they greeted with sincerity. Service and hospitality were superior. I was very impressed with the breakfast buffet and its variety. My Superior room had everything I need plus! Clean room and property. I highly recommend it.
 ",10.0,2023-10-16T13:48:20+07:00
Booking.com,728251398,"
 The room is clean and comfortable
 Our ready is not ready on time",8.0,2023-10-14T15:13:20+07:00
Booking.com,728251424,"
 the professional staff, rooftop pool (with bar and great view) and exceptional breakfasts
 NA",10.0,2023-10-12T17:58:46+07:00
Booking.com,728251416,"
 Clean, courteous staff
 Hotel entrance layout",8.0,2023-10-11T23:23:40+07:00
Booking.com,728251421,"
 Staff were polite and friendly. Breakfast is superb. Location is accessible to shopping mall and supermarkets. 

Have been a regular guest since.
 The required xray scan at the hotel lobby. Oftentimes me and my wife had to go out for shopping and we always ended up coming back with bags. Quite a hassle honestly.",9.0,2023-10-10T11:33:12+07:00
Booking.com,728251417,"
 Room was so clean and staffs were helpful.
 Nothing",10.0,2023-10-09T09:35:21+07:00
Booking.com,728251422,"
 The staff were nice.  The place is clean and inorder.
 I felt scammed by how much I paid.  Breakfast for 2 should have been included.   I learned only when I checked out that I paid the same amount for the room with breakfast.   Very disappointing!!!",6.0,2023-10-08T08:49:24+07:00
Booking.com,728251418,"
 Good service, location
 The hallway and the room smells stale",4.0,2023-10-07T22:33:54+07:00
Booking.com,728251393,"
 Very Accomodating Staffs
 none so far",10.0,2023-10-07T04:50:12+07:00
Booking.com,728251399,"
 the service was exceptional with a fantastic choice of food
 the menu at the poolside bar  is impossible to read but needs to be redesigned they also need to  improve the menu adding Spanish tapas style  possible of food",10.0,2023-10-05T16:57:39+07:00
Booking.com,728251405,"
 The staff are very accommodating.
 None",8.0,2023-10-04T15:11:46+07:00
Booking.com,728251391,"
 Great bed and bathroom
 Found it a bit gloomy in the sense that there are no paintings or plants. Feels a bit cold.",6.0,2023-10-04T01:45:50+07:00
Booking.com,728251425,"
 The staff are very well trained. Respectful and always greets with a beautiful smile. The rooms were pretty amazing and the wide selection of buffet was also top notch.
 If there is one thing i can comment about whats lacking is that the accessibility of charging ports. There are no ports near the bedside and also limited usb charging points.",9.0,2023-10-03T15:50:18+07:00
Booking.com,728251423,"
 Friendly staff mostly, good rooms, clean
 One staff member was very rude didn’t catch her name but looked like a manager",8.0,2023-10-02T16:35:05+07:00
Booking.com,721508395,"
 It's beautiful, clean and everyone greets you warmly.
 The bathroom essentials like bath soap, shampoo, conditioner, lotion etc... doesn't smell nice, they smells like dishwashing liquid or detergents.",10.0,2023-10-01T06:38:31+07:00
Booking.com,721508403,"
 Everything is great !!!
 ",10.0,2023-09-30T10:04:06+07:00
Booking.com,721508360,"
 Excellent staff and services
 All favorable",10.0,2023-09-29T11:46:44+07:00
Booking.com,721508323,"
 Everything was nice
 When the room was put on “Donot disturb’, the house keeping staff entered without the guests permission. The managements need a to instruct their staff regarding this.",10.0,2023-09-28T07:33:10+07:00
Booking.com,721508342,"
 24/7 Room Service - Food is nice
 Shower temperature is hard to navigate.
Limited electrical sockets at the dresser. 1 for your laptop and 1 for the clock.",10.0,2023-09-26T13:28:32+07:00
Booking.com,721508308,"
 Great food!
Great Wi-Fi!
Great stay!
 A covered path walk would be great especially coming from the parking area to the lobby.",10.0,2023-09-22T15:09:14+07:00
Booking.com,721508405,"
 Nice hotel, big breakfast buffet. Staff very friendly and helpful. Located next to a mall. Beautiful rooftop pool area.
 Hidden charges!!  We had 2 cocktails and 2 dinners for room service, it was supposed to be around 1400php. When checking out the amount to pay was suddenly 2200. They charged us ""dinner tax, pool tax etc"". WhT for note sure as previous hotels have not done this and we were not aware there was extra fees to use the pool. Breakfast was big however my friend and me are not too hungry in the morning so we asked to just take 2 croissants from the buffet up to our room to eat later, but that wasn't possible. We had a lovely stay but those hidden charges gave us a bad feeling leaving this place...",7.0,2023-09-19T04:12:40+07:00
Booking.com,721508319,"
 One of the best hotels ive checked in to in Cebu City.
 ",10.0,2023-09-18T15:22:06+07:00
Booking.com,721508365,"
 The best hotel i ever stayd in any country
 ",10.0,2023-09-18T06:05:26+07:00
Booking.com,714210362,"
 Friendly staff and modern hotel
 ",10.0,2023-09-15T15:01:06+07:00
Booking.com,714210318,"
 Breakfast was very good. room service was very good, and dinner we like also.
 Over all everything about Bai hotel is very good!",10.0,2023-09-15T07:56:59+07:00
Booking.com,714210311,"
 Modern hotel with comfortable rooms
 Disappointed with the following:
No playing cards allowed oin the roof top pool bar
Roof top bar uncomfortable chairs (no cushions) lacked atmosphere and greenery
Not allowed to wear hotel slippers in pool area 
Sign up stating fine if food left uneaten",7.0,2023-09-14T19:19:45+07:00
Booking.com,714210346,"
 Nice amenities and clean room, love the breakfast!
 N/a",10.0,2023-09-13T15:27:08+07:00
Booking.com,714210330,"
 The breakfast was great
 The gym equipment had seen better  days",9.0,2023-09-13T14:46:32+07:00
Booking.com,714210380,"
 Best Breakfast, Great Staff , Great Roof Pool
 all good",9.0,2023-09-13T05:16:31+07:00
Booking.com,714210310,"
 Excellent breakfast, best staff I have ever been around
 Maybe change up the food choices day to day a little more",10.0,2023-09-12T17:48:28+07:00
Booking.com,714210344,"
 What wasn’t there to like about the place. From when my wife and I where booked in until we checked out we were greeted by the friendliest staff I have ever come across who were helpful and efficient to any query or help that we needed. The breakfast was fantastic with lunch not required. The roof top pool and bar area are the best place to relax and watch the city below. I will certainly be stay at the Bai Hotel again when I travel trough Cebu
 No faults to be seen or experience.",10.0,2023-09-10T11:19:10+07:00
Booking.com,714210378,"
 Love the hotel and I will be coming back. The food is delicious and the love band is lovely at weekend
 WiFi didn't work properly last time",10.0,2023-09-10T03:09:22+07:00
Booking.com,714210366,"
 I like this hotel..I recommend this to everyone
 Maybe try to find good prices online . Sometimes it is pricey",10.0,2023-09-10T03:06:44+07:00
Booking.com,714210332,"
 Well when I am in Cebu. Bai hotel is my first option. I stayed there around 6 times there. Love this hotel
 Online prices are cheaper than normal.hotel prices",10.0,2023-09-10T02:53:31+07:00
Booking.com,714210336,"
 Receptionists were friendly and had excellent work ethics.
 None",8.0,2023-09-08T15:29:32+07:00
Booking.com,714210370,"
 Location and the buffet
 Rooms are a little bit tiny",10.0,2023-09-07T14:41:42+07:00
Booking.com,714210391,"
 Great staff and food
 Corridor carpets were dirty and some of the room fixtures were broken",8.0,2023-09-06T12:41:04+07:00
Booking.com,714210372,"
 The property is clean, the check in process is rather quick and allowed me to check in early. The staff always acknowledge your presence and overly courteous.
 The breakfast buffet is rather sad. The offerings are limited not commensurate to a five star rating hotel.",8.0,2023-09-06T08:56:09+07:00
Booking.com,714210352,"
 Breakfast was excellent with a large variety of foods to choose from. The lobby Piano Bar was a delight and we got to sing a few songs as well.
 The Pool bar was very nice but the pool itself was too small. Only a lap pool so not big enough for those who wish to exercise while others swim. However the view from this 21st floor bar area was fabulous.",9.0,2023-09-06T06:13:42+07:00
Booking.com,714210312,"
 Location 
Staff
 Breakfast needs more variety for different nationalities",10.0,2023-09-05T17:53:46+07:00
Booking.com,714210313,"
 Breakfast and the rooms were okay. It was an alright value for money, however nothing extraordinary about the stay there. If you're after something quite central and a bit better than the average hotel this is for you.
 For the price point, I would expect it to be a bit more ""flashy"". By this, I mean that the beds should have been comfier, the breakfast should have been a bit better and the hotel amenities could use a little bit of work.",5.0,2023-09-05T10:53:51+07:00
Booking.com,714210334,"
 This hotel had a great luxury feel. The security made me feel safe, The food was amazing and the staff was so helpful. This is my second time staying at this hotel and it will be the one I choose everytime I visit Cebu!
 ",10.0,2023-09-04T19:00:06+07:00
Booking.com,714210360,"
 very pleasant stay in bai hotel.looking forward to come and stay again together with the family
 ",8.0,2023-09-01T20:49:35+07:00
Booking.com,714210382,"
 We loved the breakfast. The buffet was good and coffee was very good. Room was very big and comfortable. Bed was great. The  Concierge who pickup our luggage from room just before checkout was great. think his name was Fred.
 ",10.0,2023-09-01T14:58:56+07:00
Booking.com,703914617,"
 Breakfast and dinner was really good.
 ",8.0,2023-08-31T12:55:17+07:00
Booking.com,703914618,"
 The receptionist was very friendly and accommodating. She gave us a discount.
 Swimming pool accessibility should be extended. We would love to make our night swimming more enjoyable by extending the time of its availability.",10.0,2023-08-31T03:52:59+07:00
Booking.com,703914614,"
 The staff were friendly, accommodating and helpful.
 There is no shower door so the entire bathroom floor gets wet after you shower.",8.0,2023-08-29T19:05:12+07:00
Booking.com,703914620,"
 The bar and the swimming pool
 Smells bad",10.0,2023-08-26T18:38:02+07:00
Booking.com,703914611,"
 Great staff
Great rooms
Roof top pool & bar the best
 ",10.0,2023-08-23T02:02:48+07:00
Booking.com,703914616,"
 Staff were lovely and friendly, gave very clear instructions and were happy to help. Our room was comfortable and clean. Very good service from all staff.
 If anything the breakfast buffet wasn't refilled fast enough for everyone's needs and the music on the Friday night was very loud so we could hear it from inside our room at 10pm.",10.0,2023-08-19T08:41:22+07:00
Booking.com,703914625,"
 the room was spacious and clean
 the AC was blasting it was cold at night had to to turn it off. the bathroom needs some fan. the smell stays in when ever we go in.",9.0,2023-08-17T16:45:36+07:00
Booking.com,695504020,"
 All the staff are great!
 None",10.0,2023-08-17T13:14:43+07:00
Booking.com,695504024,"
 Employees are very kind. The swimming pool was good
 None",10.0,2023-08-17T10:58:15+07:00
